#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.721017	6.927998	290.099672	4.053352E-6	96.000086	59.300000	696.238693	NA	NA
0.722883	6.928174	290.099672	4.062781E-6	96.000078	59.300000	696.238755	NA	NA
0.724200	6.785707	290.099672	4.074869E-6	96.000070	59.300000	696.187875	NA	NA
0.725533	6.847568	290.099672	4.076538E-6	96.000031	59.300000	696.209972	NA	NA
0.727217	6.624052	290.099672	4.075116E-6	96.000031	59.300000	696.130099	NA	NA
0.728933	7.030742	290.099672	4.068655E-6	96.000055	59.300000	696.275364	NA	NA
0.730617	7.130665	290.099672	4.056752E-6	96.000031	59.300000	696.311010	NA	NA
0.732167	7.293584	290.099672	4.079444E-6	96.000039	59.300000	696.369091	NA	NA
0.734133	7.314110	290.099672	4.075085E-6	96.000055	59.300000	696.376406	NA	NA
0.735517	7.212056	290.099672	4.070355E-6	96.000047	59.300000	696.340032	NA	NA
0.737450	7.069525	290.099672	4.064389E-6	96.000016	59.300000	696.289201	NA	NA
0.738783	56.679724	290.099672	4.053012E-6	96.000008	59.300000	712.120006	NA	NA
0.740950	56.617445	290.099672	4.059288E-6	95.999914	59.300000	712.102142	NA	NA
0.742400	56.488785	290.099672	4.068902E-6	95.999906	59.300000	712.065225	NA	NA
0.743750	56.320006	290.099672	4.072519E-6	95.999914	59.300000	712.016768	NA	NA
0.745917	56.074611	290.099672	4.075579E-6	95.999953	59.300000	711.946257	NA	NA
0.747200	56.228600	290.099672	4.071530E-6	95.999977	59.300000	711.990512	NA	NA
0.748800	55.479823	290.099672	4.064296E-6	96.000008	59.300000	711.775072	NA	NA
0.750833	56.173505	290.099672	4.060184E-6	96.000008	59.300000	711.974682	NA	NA
0.752133	56.049205	290.099672	4.060926E-6	96.000023	59.300000	711.938954	NA	NA
0.754317	56.202974	290.099672	4.076569E-6	96.000062	59.300000	711.983149	NA	NA
0.756033	56.433785	290.099672	4.069118E-6	96.000070	59.300000	712.049438	NA	NA
0.757500	56.228721	290.099672	4.064976E-6	96.000141	59.300000	711.990547	NA	NA
0.758817	56.228640	290.099672	4.064914E-6	96.000172	59.300000	711.990524	NA	NA
0.760500	56.408275	290.099672	4.055053E-6	96.000195	59.300000	712.042115	NA	NA
0.762667	56.228582	290.099672	4.056227E-6	96.000148	59.300000	711.990507	NA	NA
0.763950	56.049043	290.099672	4.062441E-6	96.000172	59.300000	711.938907	NA	NA
0.765433	56.228711	290.099672	4.068098E-6	96.000148	59.300000	711.990544	NA	NA
0.767383	56.254400	290.099672	4.066522E-6	96.000172	59.300000	711.997924	NA	NA
0.769067	56.151661	290.099672	4.057309E-6	96.000148	59.300000	711.968404	NA	NA
0.770650	56.177395	290.099672	4.056784E-6	96.000148	59.300000	711.975799	NA	NA
0.772183	56.151667	290.099672	4.066089E-6	96.000117	59.300000	711.968406	NA	NA
0.773867	56.433853	290.099672	4.067263E-6	96.000086	59.300000	712.049457	NA	NA
0.775450	56.125847	290.099672	4.065996E-6	96.000094	59.300000	711.960985	NA	NA
0.777200	56.408372	290.099672	4.076662E-6	96.000094	59.300000	712.042142	NA	NA
