#t(s)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
16.113817	27.041147	290.099672	4.877987E-6	40.999883	59.300000	703.083101	NA	NA
16.117633	27.036484	290.724133	4.964330E-6	40.999902	59.200000	703.085896	NA	NA
16.119367	27.054293	290.099672	4.964299E-6	40.999914	59.300000	703.087369	NA	NA
16.121300	27.054616	290.724133	4.908097E-6	40.999898	59.200000	703.091782	NA	NA
16.123283	27.066340	290.099672	4.880027E-6	40.999902	59.300000	703.091280	NA	NA
16.124900	27.053789	290.099672	4.912981E-6	40.999887	59.300000	703.087206	NA	NA
16.127050	27.037879	290.099672	5.002231E-6	40.999922	59.300000	703.082040	NA	NA
16.129250	27.044371	290.099672	4.945534E-6	40.999895	59.300000	703.084148	NA	NA
16.131000	27.036941	290.724133	4.856408E-6	40.999910	59.200000	703.086044	NA	NA
16.132850	27.034710	290.099672	4.827534E-6	40.999926	59.300000	703.081011	NA	NA
16.134817	27.034890	290.724133	4.855604E-6	40.999957	59.200000	703.085378	NA	NA
16.137183	27.038544	290.099672	4.933199E-6	40.999953	59.300000	703.082256	NA	NA
16.141433	27.088270	290.099672	4.888621E-6	40.999930	59.300000	703.098399	NA	NA
16.143100	27.089162	290.099672	4.857150E-6	40.999918	59.300000	703.098688	NA	NA
16.144750	27.069756	290.099672	4.885220E-6	40.999902	59.300000	703.092389	NA	NA
16.147450	27.082436	290.724133	4.937620E-6	40.999949	59.200000	703.100813	NA	NA
16.149167	27.076993	290.724133	4.907695E-6	40.999953	59.200000	703.099047	NA	NA
16.151000	27.081267	290.099672	4.881727E-6	40.999949	59.300000	703.096126	NA	NA
16.152883	27.010762	290.724133	4.858758E-6	40.999938	59.200000	703.077544	NA	NA
16.154583	27.066929	290.724133	4.886178E-6	40.999984	59.200000	703.095780	NA	NA
16.156483	27.113257	290.099672	4.964299E-6	40.999977	59.300000	703.106509	NA	NA
16.158567	27.077831	290.724133	4.974965E-6	40.999953	59.200000	703.099319	NA	NA
16.160650	27.102973	290.099672	4.976541E-6	40.999988	59.300000	703.103171	NA	NA
16.162333	27.067736	290.099672	4.849112E-6	40.999996	59.300000	703.091733	NA	NA
16.164317	27.049184	290.724133	4.847258E-6	40.999992	59.200000	703.090019	NA	NA
16.168367	27.083046	290.724133	4.993792E-6	40.999977	59.200000	703.101012	NA	NA
16.170133	27.037884	290.099672	4.937033E-6	40.999953	59.300000	703.082042	NA	NA
16.172067	27.096459	290.099672	4.857057E-6	40.999934	59.300000	703.101057	NA	NA
16.173833	27.052844	290.099672	4.849359E-6	40.999953	59.300000	703.086899	NA	NA
16.175733	27.058627	290.099672	4.869639E-6	40.999969	59.300000	703.088776	NA	NA
16.177550	27.050526	290.099672	4.913290E-6	40.999938	59.300000	703.086146	NA	NA
16.179450	27.091178	290.099672	4.918515E-6	40.999945	59.300000	703.099342	NA	NA
16.181300	27.059495	290.099672	4.863673E-6	40.999945	59.300000	703.089058	NA	NA
16.182950	27.054656	290.099672	4.844537E-6	40.999918	59.300000	703.087487	NA	NA
16.184633	27.050929	290.099672	4.838509E-6	40.999918	59.300000	703.086277	NA	NA
16.186500	27.075222	290.099672	4.892578E-6	40.999926	59.300000	703.094163	NA	NA
16.188400	27.063312	290.099672	4.940774E-6	40.999957	59.300000	703.090297	NA	NA
16.190383	27.072974	290.099672	4.915455E-6	40.999992	59.300000	703.093434	NA	NA
16.192483	27.056898	290.099672	4.860273E-6	41.000023	59.300000	703.088215	NA	NA
16.194167	27.055029	290.099672	4.832295E-6	41.000039	59.300000	703.087608	NA	NA
16.196233	27.032913	290.724133	4.965969E-6	41.000043	59.200000	703.084736	NA	NA
16.200133	27.060296	290.724133	4.955458E-6	41.000004	59.200000	703.093627	NA	NA
16.202333	27.030522	290.724133	4.903800E-6	41.000031	59.200000	703.083960	NA	NA
16.204183	27.025996	290.099672	4.865960E-6	41.000016	59.300000	703.078182	NA	NA
16.206083	27.072708	290.724133	4.905655E-6	41.000008	59.200000	703.097656	NA	NA
16.208017	27.040904	290.724133	4.970359E-6	41.000016	59.200000	703.087331	NA	NA
16.209717	27.034532	290.724133	5.008259E-6	41.000000	59.200000	703.085262	NA	NA
16.211600	27.084496	290.099672	4.950635E-6	41.000008	59.300000	703.097173	NA	NA
16.214183	27.056209	290.099672	4.821969E-6	41.000055	59.300000	703.087991	NA	NA
16.215917	27.053748	290.099672	4.825927E-6	41.000031	59.300000	703.087192	NA	NA
16.217767	27.020582	290.724133	4.908128E-6	41.000039	59.200000	703.080733	NA	NA
16.219700	27.108129	290.099672	4.930788E-6	41.000031	59.300000	703.104844	NA	NA
16.223600	27.011339	290.099672	4.849236E-6	41.000047	59.300000	703.073423	NA	NA
16.225817	27.031581	290.724133	4.824968E-6	41.000043	59.200000	703.084304	NA	NA
16.227517	27.070126	290.724133	4.879965E-6	41.000016	59.200000	703.096817	NA	NA
16.229167	27.095831	290.099672	4.946956E-6	41.000020	59.300000	703.100853	NA	NA
16.231117	27.086260	290.099672	4.938238E-6	41.000000	59.300000	703.097746	NA	NA
16.232967	27.066864	290.724133	4.905222E-6	40.999973	59.200000	703.095758	NA	NA
16.234683	27.088315	290.099672	4.864755E-6	41.000000	59.300000	703.098413	NA	NA
16.236650	27.044092	290.099672	4.918793E-6	41.000016	59.300000	703.084058	NA	NA
16.239200	27.087316	290.099672	4.958179E-6	41.000023	59.300000	703.098089	NA	NA
16.240883	26.993727	290.724133	4.985012E-6	41.000012	59.200000	703.072013	NA	NA
16.242733	27.118390	290.724133	4.936260E-6	41.000016	59.200000	703.112483	NA	NA
16.244650	27.091813	290.099672	4.870227E-6	41.000016	59.300000	703.099549	NA	NA
16.246333	27.058791	290.724133	4.862900E-6	41.000047	59.200000	703.093138	NA	NA
16.250450	27.086775	290.099672	4.966062E-6	41.000109	59.300000	703.097913	NA	NA
16.252100	27.041739	290.099672	4.923894E-6	41.000141	59.300000	703.083294	NA	NA
16.254000	27.076425	290.099672	4.844352E-6	41.000121	59.300000	703.094554	NA	NA
16.255917	27.091653	290.099672	4.844012E-6	41.000137	59.300000	703.099497	NA	NA
16.257583	27.099782	290.099672	4.855635E-6	41.000117	59.300000	703.102135	NA	NA
16.259450	27.086471	290.099672	4.909890E-6	41.000160	59.300000	703.097815	NA	NA
16.261333	27.095390	290.099672	4.947080E-6	41.000168	59.300000	703.100710	NA	NA
16.263250	27.071587	290.099672	4.891403E-6	41.000195	59.300000	703.092983	NA	NA
16.265683	27.052169	290.099672	4.822928E-6	41.000180	59.300000	703.086680	NA	NA
16.267767	27.039042	290.099672	4.871742E-6	41.000195	59.300000	703.082418	NA	NA
16.269650	27.101291	290.099672	4.952768E-6	41.000176	59.300000	703.102625	NA	NA
16.271517	27.078031	290.724133	4.979602E-6	41.000160	59.200000	703.099384	NA	NA
16.273433	27.059430	290.724133	4.947451E-6	41.000156	59.200000	703.093345	NA	NA
16.276933	27.048975	290.099672	4.871587E-6	41.000144	59.300000	703.085643	NA	NA
16.278700	27.072864	290.724133	4.918670E-6	41.000160	59.200000	703.097706	NA	NA
16.280567	27.063409	290.099672	4.955180E-6	41.000160	59.300000	703.090329	NA	NA
16.282083	27.075472	290.099672	4.980158E-6	41.000152	59.300000	703.094245	NA	NA
16.284033	27.077069	290.099672	4.926120E-6	41.000211	59.300000	703.094763	NA	NA
16.285700	27.081112	290.099672	4.859994E-6	41.000180	59.300000	703.096075	NA	NA
16.287367	27.046790	290.724133	4.858850E-6	41.000137	59.200000	703.089242	NA	NA
16.289417	27.044327	290.724133	4.900338E-6	41.000133	59.200000	703.088442	NA	NA
16.291083	27.097108	290.099672	4.946122E-6	41.000078	59.300000	703.101267	NA	NA
16.293017	27.073293	290.099672	4.933972E-6	41.000082	59.300000	703.093537	NA	NA
16.294867	27.060983	290.099672	4.845248E-6	41.000043	59.300000	703.089541	NA	NA
16.298117	27.060011	290.099672	4.859809E-6	41.000020	59.300000	703.089226	NA	NA
16.299950	27.017290	290.724133	4.915084E-6	41.000027	59.200000	703.079664	NA	NA
16.302300	27.058747	290.099672	4.933941E-6	41.000055	59.300000	703.088815	NA	NA
16.306283	27.068120	290.724133	4.854275E-6	40.999961	59.200000	703.096166	NA	NA
16.308150	27.056044	290.099672	4.866023E-6	40.999980	59.300000	703.087938	NA	NA
16.310233	27.059367	290.099672	4.941670E-6	40.999938	59.300000	703.089016	NA	NA
16.312450	27.064174	290.099672	4.972585E-6	40.999938	59.300000	703.090577	NA	NA
16.314283	27.026320	290.724133	4.961177E-6	40.999945	59.200000	703.082596	NA	NA
16.315983	27.045250	290.724133	4.911528E-6	40.999930	59.200000	703.088742	NA	NA
16.317650	27.067213	290.724133	4.876812E-6	40.999898	59.200000	703.095872	NA	NA
16.319317	27.110382	290.099672	4.889115E-6	40.999883	59.300000	703.105576	NA	NA
16.321233	27.102060	290.099672	4.923461E-6	40.999867	59.300000	703.102875	NA	NA
16.323250	27.046411	290.099672	4.977654E-6	40.999863	59.300000	703.084810	NA	NA
16.324950	27.135817	290.099672	4.924389E-6	40.999871	59.300000	703.113830	NA	NA
16.326650	27.072499	290.099672	4.863086E-6	40.999902	59.300000	703.093279	NA	NA
16.328517	27.025956	290.099672	4.851585E-6	40.999914	59.300000	703.078169	NA	NA
16.330850	27.060428	290.099672	4.920958E-6	40.999898	59.300000	703.089361	NA	NA
16.334300	27.110685	290.099672	4.942907E-6	40.999883	59.300000	703.105674	NA	NA
16.336200	27.057541	290.099672	4.846546E-6	40.999879	59.300000	703.088424	NA	NA
16.337850	27.066758	290.099672	4.841600E-6	40.999871	59.300000	703.091416	NA	NA
16.339683	27.053923	290.099672	4.839993E-6	40.999883	59.300000	703.087249	NA	NA
16.341583	27.083125	290.099672	4.883365E-6	40.999926	59.300000	703.096729	NA	NA
16.343500	27.071578	290.099672	4.921143E-6	40.999938	59.300000	703.092980	NA	NA
16.345550	27.096264	290.099672	4.890847E-6	40.999914	59.300000	703.100993	NA	NA
16.347817	27.116487	290.099672	4.832326E-6	40.999910	59.300000	703.107557	NA	NA
16.349700	27.036539	290.099672	4.885560E-6	40.999934	59.300000	703.081605	NA	NA
16.351617	27.048912	290.724133	4.962445E-6	40.999957	59.200000	703.089931	NA	NA
16.353533	27.098696	290.099672	4.961641E-6	40.999949	59.300000	703.101783	NA	NA
16.356017	27.046302	290.099672	4.933694E-6	40.999945	59.300000	703.084775	NA	NA
16.359917	27.068517	290.724133	4.892887E-6	40.999973	59.200000	703.096295	NA	NA
16.361867	27.032882	290.724133	4.935673E-6	40.999996	59.200000	703.084726	NA	NA
16.364217	27.127088	290.724133	4.998460E-6	40.999973	59.200000	703.115306	NA	NA
16.366167	27.028764	290.724133	4.933261E-6	40.999965	59.200000	703.083389	NA	NA
16.368033	27.040980	290.724133	4.838570E-6	40.999961	59.200000	703.087356	NA	NA
16.369800	27.080513	290.724133	4.849514E-6	40.999984	59.200000	703.100189	NA	NA
16.371467	27.069011	290.099672	4.888837E-6	40.999938	59.300000	703.092147	NA	NA
16.373183	27.129222	290.099672	4.944483E-6	40.999922	59.300000	703.111690	NA	NA
16.374850	27.023189	290.099672	4.943896E-6	40.999957	59.300000	703.077271	NA	NA
16.376517	27.049393	290.099672	4.899627E-6	40.999957	59.300000	703.085778	NA	NA
16.378183	27.086800	290.099672	4.840271E-6	40.999941	59.300000	703.097921	NA	NA
16.380950	27.076145	290.099672	4.820238E-6	40.999887	59.300000	703.094463	NA	NA
16.382633	27.047290	290.724133	4.924883E-6	40.999887	59.200000	703.089404	NA	NA
16.384367	27.023436	290.099672	4.928439E-6	40.999883	59.300000	703.077351	NA	NA
16.386100	27.101900	290.099672	4.895855E-6	40.999891	59.300000	703.102823	NA	NA
16.390033	27.063930	290.099672	4.879254E-6	40.999848	59.300000	703.090498	NA	NA
16.392317	27.087416	290.099672	4.958828E-6	40.999836	59.300000	703.098122	NA	NA
16.394150	27.033885	290.099672	4.987300E-6	40.999836	59.300000	703.080744	NA	NA
16.396033	27.041951	290.099672	4.933169E-6	40.999828	59.300000	703.083363	NA	NA
16.397883	27.026973	290.099672	4.882314E-6	40.999801	59.300000	703.078500	NA	NA
16.399550	27.059878	290.099672	4.862962E-6	40.999809	59.300000	703.089182	NA	NA
16.401250	27.088012	290.099672	4.892795E-6	40.999840	59.300000	703.098315	NA	NA
16.402933	27.125748	290.099672	4.939383E-6	40.999801	59.300000	703.110563	NA	NA
16.404833	27.077535	290.099672	4.995925E-6	40.999777	59.300000	703.094914	NA	NA
16.406517	27.116036	290.099672	4.945503E-6	40.999781	59.300000	703.107411	NA	NA
16.408217	27.062563	290.099672	4.873813E-6	40.999766	59.300000	703.090054	NA	NA
16.410117	27.074502	290.099672	4.851864E-6	40.999758	59.300000	703.093930	NA	NA
16.412450	27.081206	290.099672	4.884973E-6	40.999727	59.300000	703.096106	NA	NA
16.414383	27.069579	290.724133	4.931128E-6	40.999699	59.200000	703.096640	NA	NA
16.418467	27.027798	290.099672	4.860489E-6	40.999723	59.300000	703.078767	NA	NA
16.420200	27.106291	290.099672	4.841322E-6	40.999734	59.300000	703.104248	NA	NA
16.422167	27.021510	290.724133	4.895608E-6	40.999781	59.200000	703.081034	NA	NA
16.424417	27.081024	290.099672	4.948347E-6	40.999809	59.300000	703.096047	NA	NA
16.426317	27.080701	290.099672	4.918546E-6	40.999797	59.300000	703.095942	NA	NA
16.428100	27.080622	290.099672	4.851616E-6	40.999824	59.300000	703.095916	NA	NA
16.429983	27.063146	290.099672	4.813468E-6	40.999875	59.300000	703.090243	NA	NA
16.431883	27.053098	290.099672	4.864724E-6	40.999898	59.300000	703.086981	NA	NA
16.433733	27.073342	290.724133	4.976480E-6	40.999930	59.200000	703.097862	NA	NA
16.435783	27.041129	290.724133	4.976418E-6	40.999918	59.200000	703.087404	NA	NA
16.437717	27.087021	290.099672	4.954562E-6	40.999883	59.300000	703.097993	NA	NA
16.439633	27.049524	290.099672	4.885406E-6	40.999867	59.300000	703.085821	NA	NA
16.441600	27.098369	290.099672	4.893382E-6	40.999863	59.300000	703.101677	NA	NA
16.445183	27.059949	290.724133	4.956725E-6	40.999805	59.200000	703.093514	NA	NA
16.447083	27.058643	290.099672	4.925007E-6	40.999793	59.300000	703.088781	NA	NA
16.448867	27.067353	290.099672	4.869052E-6	40.999785	59.300000	703.091609	NA	NA
16.450617	27.101614	290.099672	4.859314E-6	40.999766	59.300000	703.102730	NA	NA
16.452350	27.053577	290.724133	4.879254E-6	40.999773	59.200000	703.091445	NA	NA
16.453800	27.076224	290.724133	4.964145E-6	40.999773	59.200000	703.098797	NA	NA
16.456283	27.095281	290.099672	4.929397E-6	40.999711	59.300000	703.100674	NA	NA
16.458000	27.065131	290.099672	4.866239E-6	40.999719	59.300000	703.090888	NA	NA
16.459883	27.117350	290.099672	4.833964E-6	40.999719	59.300000	703.107837	NA	NA
16.462400	27.002597	290.099672	4.844259E-6	40.999723	59.300000	703.070585	NA	NA
16.464383	27.087384	290.099672	4.950666E-6	40.999750	59.300000	703.098111	NA	NA
16.466217	27.075571	290.099672	4.942876E-6	40.999762	59.300000	703.094277	NA	NA
16.468100	27.055118	290.099672	4.911498E-6	40.999766	59.300000	703.087637	NA	NA
16.469967	27.088163	290.099672	4.846856E-6	40.999805	59.300000	703.098364	NA	NA
16.471883	27.078542	290.099672	4.867846E-6	40.999816	59.300000	703.095241	NA	NA
16.475933	27.113652	290.099672	4.956076E-6	40.999852	59.300000	703.106637	NA	NA
16.477650	27.034786	290.724133	4.918670E-6	40.999820	59.200000	703.085345	NA	NA
16.479600	27.059947	290.724133	4.880954E-6	40.999789	59.200000	703.093513	NA	NA
16.481300	27.101248	290.099672	4.860396E-6	40.999797	59.300000	703.102611	NA	NA
16.483117	27.080543	290.099672	4.867939E-6	40.999809	59.300000	703.095890	NA	NA
16.484800	27.061973	290.724133	4.974625E-6	40.999777	59.200000	703.094171	NA	NA
16.486483	27.073880	290.099672	4.993575E-6	40.999789	59.300000	703.093728	NA	NA
16.488467	27.112107	290.099672	4.942937E-6	40.999797	59.300000	703.106135	NA	NA
16.490800	27.086719	290.099672	4.876162E-6	40.999844	59.300000	703.097895	NA	NA
16.492700	27.053438	290.099672	4.896689E-6	40.999852	59.300000	703.087092	NA	NA
16.494400	27.106200	290.099672	4.955705E-6	40.999895	59.300000	703.104218	NA	NA
16.496283	27.088122	290.099672	4.991720E-6	40.999891	59.300000	703.098351	NA	NA
16.498200	27.063825	290.099672	4.850194E-6	40.999930	59.300000	703.090464	NA	NA
16.500100	27.060670	290.099672	4.822587E-6	40.999906	59.300000	703.089439	NA	NA
16.502317	27.052465	290.099672	4.870258E-6	40.999898	59.300000	703.086776	NA	NA
16.506200	27.041920	290.724133	4.958487E-6	40.999871	59.200000	703.087661	NA	NA
16.508150	27.058174	290.724133	4.914991E-6	40.999801	59.200000	703.092938	NA	NA
16.509917	27.037705	290.099672	4.846144E-6	40.999793	59.300000	703.081984	NA	NA
16.511667	27.041235	290.099672	4.805059E-6	40.999812	59.300000	703.083130	NA	NA
16.513333	27.072169	290.099672	4.865713E-6	40.999836	59.300000	703.093172	NA	NA
16.515000	27.070560	290.724133	4.944854E-6	40.999844	59.200000	703.096958	NA	NA
16.516950	27.031064	290.724133	4.951934E-6	40.999848	59.200000	703.084136	NA	NA
16.519067	27.041928	290.724133	4.930201E-6	40.999859	59.200000	703.087663	NA	NA
16.521100	27.086933	290.724133	4.894711E-6	40.999879	59.200000	703.102273	NA	NA
16.522783	27.080125	290.724133	4.892300E-6	40.999867	59.200000	703.100063	NA	NA
16.524500	27.067489	290.724133	4.924111E-6	40.999863	59.200000	703.095961	NA	NA
16.526183	27.081039	290.099672	4.978644E-6	40.999828	59.300000	703.096051	NA	NA
16.527983	27.097634	290.099672	5.001706E-6	40.999840	59.300000	703.101438	NA	NA
16.529683	27.086102	290.099672	4.928717E-6	40.999856	59.300000	703.097695	NA	NA
16.531417	27.079808	290.099672	4.824103E-6	40.999859	59.300000	703.095652	NA	NA
16.533100	27.076342	290.099672	4.848803E-6	40.999836	59.300000	703.094527	NA	NA
16.534800	27.041916	290.099672	4.892640E-6	40.999805	59.300000	703.083351	NA	NA
16.536650	27.073843	290.724133	4.928377E-6	40.999828	59.200000	703.098024	NA	NA
16.538383	27.051100	290.724133	4.932241E-6	40.999793	59.200000	703.090641	NA	NA
16.540067	27.066225	290.099672	4.892825E-6	40.999797	59.300000	703.091243	NA	NA
16.542483	27.039809	290.724133	4.862035E-6	40.999828	59.200000	703.086975	NA	NA
16.546450	27.038422	290.099672	4.950326E-6	40.999898	59.300000	703.082217	NA	NA
16.548400	27.035581	290.099672	4.944391E-6	40.999895	59.300000	703.081294	NA	NA
16.550083	27.042660	290.099672	4.901481E-6	40.999859	59.300000	703.083593	NA	NA
16.552133	27.008055	290.724133	4.812880E-6	40.999828	59.200000	703.076665	NA	NA
16.554100	27.055002	290.099672	4.879872E-6	40.999797	59.300000	703.087599	NA	NA
16.556017	27.035056	290.724133	4.970482E-6	40.999840	59.200000	703.085432	NA	NA
16.557983	27.077758	290.099672	4.967298E-6	40.999859	59.300000	703.094986	NA	NA
16.559950	27.089108	290.099672	4.933880E-6	40.999832	59.300000	703.098671	NA	NA
16.561650	27.096172	290.099672	4.885251E-6	40.999832	59.300000	703.100964	NA	NA
16.563533	27.095194	290.099672	4.899596E-6	40.999863	59.300000	703.100646	NA	NA
16.565850	27.067867	290.724133	4.932458E-6	40.999887	59.200000	703.096084	NA	NA
16.567583	27.057588	290.724133	4.964516E-6	40.999895	59.200000	703.092747	NA	NA
16.571500	27.127389	290.724133	4.874122E-6	40.999875	59.200000	703.115404	NA	NA
16.573183	27.026742	290.724133	4.870258E-6	40.999887	59.200000	703.082733	NA	NA
16.575117	27.071372	290.099672	4.929582E-6	40.999902	59.300000	703.092913	NA	NA
16.576933	27.061054	290.099672	4.959724E-6	40.999902	59.300000	703.089564	NA	NA
16.578783	27.082446	290.099672	4.924605E-6	40.999898	59.300000	703.096508	NA	NA
16.580867	27.066598	290.724133	4.854800E-6	40.999875	59.200000	703.095672	NA	NA
16.582550	27.032309	290.724133	4.839250E-6	40.999867	59.200000	703.084540	NA	NA
16.584217	27.002621	290.099672	4.841971E-6	40.999848	59.300000	703.070593	NA	NA
16.586133	27.044037	290.099672	4.901821E-6	40.999828	59.300000	703.084040	NA	NA
16.587833	27.026988	290.099672	4.953912E-6	40.999812	59.300000	703.078504	NA	NA
16.589533	27.039186	290.099672	4.944359E-6	40.999812	59.300000	703.082465	NA	NA
16.591450	27.084470	290.099672	4.849885E-6	40.999801	59.300000	703.097165	NA	NA
16.593133	27.060141	290.724133	4.797763E-6	40.999801	59.200000	703.093576	NA	NA
16.594833	27.072072	290.099672	4.848278E-6	40.999812	59.300000	703.093141	NA	NA
16.596567	27.051381	290.099672	4.925378E-6	40.999856	59.300000	703.086424	NA	NA
16.598467	27.068556	290.099672	4.971441E-6	40.999859	59.300000	703.091999	NA	NA
16.600900	27.061568	290.099672	4.948750E-6	40.999891	59.300000	703.089731	NA	NA
